Customer_ID,Visit_Frequency,Avg_Order_Value,Last_Visit_Date,Preferred_Item,Preferred_Channel
7127,7,34.42142857142857,2025-11-09,Soft Drink 1.25L,Walk-in
7128,4,50.695,2025-04-10,Cheesy Garlic Bread,Walk-in
7129,8,59.345,2025-08-24,Chicken Parmesan Pizza,Online
7130,5,36.652,2025-06-24,Cheesy Garlic Bread,Phone
7131,5,29.472,2025-12-06,Chicken Parmesan Pizza,Walk-in
7132,5,40.522,2025-03-22,Italiano Pizza,Phone
7133,8,51.8725,2025-09-02,Meat Feast Pizza,Walk-in
7134,6,46.21,2025-07-18,Cheesy Pepperoni Pizza,Walk-in
7135,6,33.05833333333333,2025-10-25,Cheesy Garlic Bread,Phone
7136,5,51.426,2025-09-18,BBQ Chicken Pizza,Phone
7137,9,36.33,2025-11-07,Spicy Chicken Pizza,Online
7138,8,52.4525,2025-12-05,Margherita Pizza,Walk-in
7139,5,57.86800000000001,2025-09-26,Chicken Parmesan Pizza,Online
7140,6,39.34,2025-12-29,Farmhouse Classic Pizza,Walk-in
7141,4,39.78,2025-10-11,BBQ Chicken Pizza,Phone
7142,9,57.766666666666666,2025-09-11,Chicken Parmesan Pizza,Walk-in
7143,8,24.89625,2025-10-02,Soft Drink 1.25L,Online
7144,4,34.5725,2025-06-24,BBQ Chicken Pizza,Phone
7145,5,45.366,2025-12-11,Spicy Chicken Pizza,Online
7146,4,67.045,2025-07-22,Cheesy Pepperoni Pizza,Online
7147,7,48.73142857142857,2025-08-02,BBQ Chicken Pizza,Phone
7148,7,36.62428571428571,2025-07-18,Cheesy Pepperoni Pizza,Walk-in
7149,4,51.2225,2025-09-13,Cheesy Pepperoni Pizza,Walk-in
7150,3,66.75,2025-09-17,Wings (8 pcs),Phone
7151,10,56.509,2025-11-17,BBQ Chicken Pizza,Phone
7152,8,54.57,2025-12-18,Chicken Parmesan Pizza,Online
7153,6,41.471666666666664,2025-05-21,Margherita Pizza,Walk-in
7154,7,49.58857142857143,2025-10-27,Cheesy Garlic Bread,Walk-in
7155,9,52.89555555555555,2025-11-30,Caesar Salad,Walk-in
7156,9,71.37666666666667,2025-11-05,Cheesy Pepperoni Pizza,Phone
7157,3,29.313333333333333,2025-08-01,Cheesy Garlic Bread,Online
7158,7,32.787142857142854,2025-09-16,Cheesy Garlic Bread,Phone
7159,12,38.055,2025-07-15,Farmhouse Classic Pizza,Walk-in
7160,8,49.35,2025-12-13,Caesar Salad,Phone
7161,2,65.965,2024-10-05,Margherita Pizza,Walk-in
7162,6,70.09833333333333,2025-08-20,BBQ Chicken Pizza,Walk-in
7163,6,45.90333333333333,2025-03-25,BBQ Chicken Pizza,Phone
7164,6,63.88666666666666,2025-12-14,BBQ Chicken Pizza,Online
7165,1,26.97,2025-08-09,Garlic Bread,Phone
7166,4,63.3275,2025-12-29,Cheesy Pepperoni Pizza,Phone
7167,11,46.21909090909091,2025-10-25,Cheesy Pepperoni Pizza,Walk-in
7168,6,40.815000000000005,2025-11-15,Caesar Salad,Walk-in
7169,4,49.09,2025-03-05,BBQ Chicken Pizza,Walk-in
7170,6,19.43,2025-09-18,Cheesy Garlic Bread,Walk-in
7171,4,59.93,2025-10-25,Meat Feast Pizza,Walk-in
7172,3,37.97,2025-11-03,Cheesy Garlic Bread,Walk-in
7173,3,48.92333333333334,2025-08-05,Cheesy Garlic Bread,Online
7174,6,39.63166666666667,2025-11-08,Chicken Parmesan Pizza,Walk-in
7175,5,45.959999999999994,2024-11-28,Spicy Chicken Pizza,Walk-in
7176,4,46.69,2025-07-24,Farmhouse Classic Pizza,Online
7177,5,54.188,2025-11-25,BBQ Chicken Pizza,Walk-in
7178,6,45.16166666666667,2025-08-06,Farmhouse Classic Pizza,Phone
7179,7,34.59571428571429,2025-11-21,Cheesy Garlic Bread,Phone
7180,3,50.03,2025-09-22,Caesar Salad,Online
7181,5,58.306,2025-08-09,BBQ Chicken Pizza,Phone
7182,6,55.59166666666667,2025-11-24,Farmhouse Classic Pizza,Walk-in
7183,8,47.84125,2025-09-30,Caesar Salad,Walk-in
7184,10,43.461,2025-10-31,BBQ Chicken Pizza,Phone
7185,2,87.53999999999999,2025-02-21,Prawns Paradise Pizza,Online
7186,8,42.23625,2025-12-29,Farmhouse Classic Pizza,Walk-in
7187,8,44.98,2025-12-17,Prawns Paradise Pizza,Phone
7188,10,48.048,2025-11-15,Cheesy Pepperoni Pizza,Walk-in
7189,4,27.905,2025-12-24,Farmhouse Classic Pizza,Phone
7190,4,51.285000000000004,2025-10-28,Cheesy Garlic Bread,Phone
7191,5,51.745999999999995,2025-04-08,Cheesy Garlic Bread,Online
7192,6,42.416666666666664,2025-11-21,Wings (8 pcs),Online
7193,3,47.95333333333334,2025-12-28,Garlic Bread,Phone
7194,6,52.35666666666666,2025-10-31,BBQ Chicken Pizza,Phone
7195,8,56.160000000000004,2025-12-23,Cheesy Pepperoni Pizza,Online
7196,2,50.935,2025-08-31,Farmhouse Classic Pizza,Online
7197,8,44.11875,2025-10-09,Italiano Pizza,Online
7198,2,37.474999999999994,2025-08-24,Garlic Bread,Phone
7199,4,48.974999999999994,2025-01-31,BBQ Chicken Pizza,Phone
7200,2,45.410000000000004,2024-04-27,Meat Feast Pizza,Walk-in
7201,5,40.05,2025-11-09,Caesar Salad,Online
7202,6,46.48166666666666,2025-10-19,BBQ Chicken Pizza,Phone
7203,7,36.35857142857143,2025-12-27,Italiano Pizza,Walk-in
7204,4,33.1025,2025-11-21,Cheesy Pepperoni Pizza,Online
7205,8,36.1475,2025-07-20,Margherita Pizza,Walk-in
7206,11,51.70636363636363,2025-09-19,Caesar Salad,Walk-in
7207,5,61.6,2025-11-07,Farmhouse Classic Pizza,Phone
7208,7,36.25142857142857,2025-10-09,Soft Drink 1.25L,Online
7209,5,44.21,2025-07-13,Farmhouse Classic Pizza,Online
7210,2,28.700000000000003,2025-11-04,Caesar Salad,Phone
7211,10,43.849000000000004,2025-11-07,Farmhouse Classic Pizza,Online
7212,2,70.685,2025-03-29,Cheesy Pepperoni Pizza,Phone
7213,4,53.052499999999995,2025-06-30,Pasta Carbonara,Online
7214,6,36.91833333333333,2025-07-19,Cheesy Garlic Bread,Walk-in
7215,11,46.77090909090909,2025-10-05,Caesar Salad,Walk-in
7216,3,39.60666666666666,2025-11-17,Margherita Pizza,Online
7217,4,48.015,2025-11-20,Pasta Carbonara,Walk-in
7218,4,53.61749999999999,2025-03-03,BBQ Chicken Pizza,Online
7219,7,66.19,2025-07-23,Cheesy Garlic Bread,Walk-in
7220,8,58.6875,2025-08-25,Chicken Parmesan Pizza,Phone
7221,6,44.87,2025-06-01,BBQ Chicken Pizza,Online
7222,6,37.72833333333333,2025-12-10,Caesar Salad,Online
7223,7,38.66428571428571,2025-06-08,Pasta Carbonara,Walk-in
7224,7,47.30285714285714,2025-06-17,Spicy Chicken Pizza,Online
7225,8,65.47,2025-12-01,Wings (8 pcs),Phone
7226,6,40.61833333333333,2025-09-18,Caesar Salad,Phone
7227,4,44.6175,2025-08-31,Prawns Paradise Pizza,Online
7228,5,57.05800000000001,2025-05-17,Chicken Parmesan Pizza,Phone
7229,2,24.985,2025-12-12,Caesar Salad,Online
7230,9,46.24111111111111,2025-11-05,Italiano Pizza,Phone
7231,9,41.68,2025-09-10,Chicken Parmesan Pizza,Walk-in
7232,2,41.58,2025-03-07,Cheesy Pepperoni Pizza,Phone
7233,4,33.975,2025-05-18,Margherita Pizza,Phone
7234,6,53.718333333333334,2025-12-07,Caesar Salad,Walk-in
7235,3,66.62666666666667,2025-12-02,Cheesy Garlic Bread,Phone
7236,7,58.43714285714286,2025-12-09,Cheesy Garlic Bread,Online
7237,5,50.727999999999994,2025-11-16,Meat Feast Pizza,Phone
7238,5,39.974000000000004,2025-11-14,Caesar Salad,Walk-in
7239,7,61.901428571428575,2025-10-09,Prawns Paradise Pizza,Walk-in
7240,4,57.162499999999994,2025-04-11,Farmhouse Classic Pizza,Walk-in
7241,5,35.769999999999996,2025-04-03,Caesar Salad,Walk-in
7242,6,38.49166666666667,2025-07-19,BBQ Chicken Pizza,Phone
7243,5,43.775999999999996,2025-07-25,Caesar Salad,Online
7244,8,52.87625,2025-11-22,Cheesy Garlic Bread,Online
7245,7,48.38285714285714,2025-10-22,BBQ Chicken Pizza,Online
7246,8,40.4925,2025-09-19,BBQ Chicken Pizza,Walk-in
7247,7,51.59571428571429,2025-11-02,Meat Feast Pizza,Online
7248,13,61.65384615384615,2025-12-30,Chicken Parmesan Pizza,Walk-in
7249,2,40.379999999999995,2025-09-11,Chicken Parmesan Pizza,Online
7250,2,23.985,2024-10-08,Cheesy Garlic Bread,Online
7251,11,35.31727272727273,2025-12-07,Chicken Parmesan Pizza,Walk-in
7252,14,43.512857142857136,2025-10-23,Garlic Bread,Online
7253,10,50.649,2025-12-13,BBQ Chicken Pizza,Walk-in
7254,1,62.37,2025-03-21,BBQ Chicken Pizza,Online
7255,3,37.843333333333334,2025-08-12,Cheesy Garlic Bread,Online
7256,5,48.62,2025-12-12,Cheesy Pepperoni Pizza,Online
7257,6,46.14333333333334,2025-09-16,Prawns Paradise Pizza,Phone
7258,7,51.184285714285714,2025-10-04,Spicy Chicken Pizza,Phone
7259,7,30.322857142857142,2025-10-31,Vegetarian Classic Pizza,Phone
7260,5,64.38399999999999,2025-08-19,Spicy Chicken Pizza,Online
7261,8,29.96625,2025-12-08,Garlic Bread,Online
7262,7,52.81142857142857,2025-05-01,BBQ Chicken Pizza,Walk-in
7263,10,47.989999999999995,2025-12-05,Pasta Carbonara,Phone
7264,10,46.029,2025-10-07,Farmhouse Classic Pizza,Walk-in
7265,10,57.831,2025-12-04,BBQ Chicken Pizza,Phone
7266,10,57.86,2025-12-24,Vegetarian Classic Pizza,Online
7267,6,50.86333333333334,2025-12-08,Pasta Carbonara,Walk-in
7268,2,57.33,2025-11-12,Margherita Pizza,Walk-in
7269,9,57.46888888888889,2025-10-13,Farmhouse Classic Pizza,Online
7270,5,50.727999999999994,2025-12-26,Chicken Parmesan Pizza,Online
7271,6,56.38833333333333,2025-12-13,BBQ Chicken Pizza,Phone
7272,7,53.65428571428572,2025-12-28,Soft Drink 1.25L,Phone
7273,9,49.361111111111114,2025-08-27,Prawns Paradise Pizza,Online
7274,5,47.410000000000004,2025-10-01,Cheesy Pepperoni Pizza,Online
7275,11,50.02909090909091,2025-09-05,BBQ Chicken Pizza,Online
7276,4,54.900000000000006,2025-11-28,Farmhouse Classic Pizza,Online
7277,11,34.406363636363636,2025-09-26,Garlic Bread,Online
7278,6,44.703333333333326,2025-09-23,Prawns Paradise Pizza,Online
7279,3,51.49,2025-02-25,Cheesy Garlic Bread,Phone
7280,8,38.19,2025-12-07,BBQ Chicken Pizza,Online
7281,9,38.42333333333333,2025-11-03,Farmhouse Classic Pizza,Phone
7282,6,37.775,2025-10-31,Caesar Salad,Online
7283,7,48.089999999999996,2025-10-23,Farmhouse Classic Pizza,Walk-in
7284,7,46.480000000000004,2025-11-02,Farmhouse Classic Pizza,Online
7285,7,62.60142857142858,2025-11-11,Cheesy Pepperoni Pizza,Phone
7286,8,42.198750000000004,2025-09-17,Cheesy Pepperoni Pizza,Phone
7287,6,42.705000000000005,2025-06-08,Cheesy Garlic Bread,Phone
7288,6,57.55666666666667,2025-11-23,Farmhouse Classic Pizza,Online
7289,6,51.91833333333333,2025-11-10,Farmhouse Classic Pizza,Online
7290,11,30.473636363636366,2025-11-19,Cheesy Garlic Bread,Online
7291,8,36.1925,2025-11-29,Vegetarian Classic Pizza,Phone
7292,4,85.1525,2025-10-31,Wings (8 pcs),Online
7293,5,39.814,2025-09-25,Italiano Pizza,Online
7294,7,67.50571428571429,2025-10-12,BBQ Chicken Pizza,Phone
7295,5,51.058,2025-10-05,Caesar Salad,Phone
7296,13,49.066923076923075,2025-12-10,Margherita Pizza,Online
7297,7,52.978571428571435,2025-12-23,Caesar Salad,Walk-in
7298,8,32.93375,2025-10-08,Wings (8 pcs),Walk-in
7299,7,41.667142857142856,2025-06-08,Spicy Chicken Pizza,Online
7300,2,73.4,2025-11-22,Farmhouse Classic Pizza,Phone
7301,4,73.4925,2025-07-04,Wings (8 pcs),Phone
7302,4,62.9425,2025-05-09,Chicken Parmesan Pizza,Phone
7303,4,45.695,2025-02-16,Cheesy Garlic Bread,Online
7304,7,67.64142857142858,2025-07-17,Pasta Carbonara,Walk-in
7305,6,51.21333333333334,2025-05-12,Spicy Chicken Pizza,Phone
7306,5,53.32000000000001,2025-12-02,BBQ Chicken Pizza,Phone
7307,8,54.480000000000004,2025-10-05,Farmhouse Classic Pizza,Online
7308,3,12.256666666666668,2025-06-19,Soft Drink 1.25L,Phone
7309,8,58.0175,2025-06-18,Vegetarian Classic Pizza,Online
7310,6,32.24166666666667,2025-05-31,Caesar Salad,Phone
7311,11,45.303636363636365,2025-10-28,BBQ Chicken Pizza,Phone
7312,11,46.48727272727273,2025-12-08,Wings (8 pcs),Online
7313,8,43.307500000000005,2025-10-03,Farmhouse Classic Pizza,Online
7314,8,45.8525,2025-02-09,Spicy Chicken Pizza,Walk-in
7315,6,33.695,2025-09-18,Cheesy Garlic Bread,Phone
7316,5,27.798000000000002,2025-05-27,Soft Drink 1.25L,Online
7317,4,55.89,2025-06-02,Farmhouse Classic Pizza,Phone
7318,5,55.327999999999996,2025-08-01,Margherita Pizza,Phone
7319,5,42.362,2025-07-13,Soft Drink 1.25L,Phone
7320,7,56.68,2025-11-18,Farmhouse Classic Pizza,Online
7321,9,61.71111111111111,2025-08-15,Cheesy Pepperoni Pizza,Online
7322,5,57.98199999999999,2025-10-18,Pasta Carbonara,Phone
7323,6,45.91166666666666,2025-12-01,Cheesy Garlic Bread,Online
7324,6,36.11,2024-12-20,BBQ Chicken Pizza,Walk-in
7325,4,48.8275,2025-08-14,Garlic Bread,Phone
7326,4,55.18,2025-01-31,Garlic Bread,Online
7327,3,52.18,2025-06-19,BBQ Chicken Pizza,Phone
7328,6,52.31833333333333,2025-11-12,Caesar Salad,Phone
7329,3,59.27333333333333,2025-06-25,BBQ Chicken Pizza,Phone
7330,8,46.1525,2025-09-07,Meat Feast Pizza,Online
7331,3,57.88333333333333,2024-05-02,Cheesy Pepperoni Pizza,Walk-in
7332,4,52.11749999999999,2025-11-14,Pasta Carbonara,Online
7333,8,34.01,2025-07-16,Cheesy Garlic Bread,Phone
7334,6,35.355,2025-10-25,Farmhouse Classic Pizza,Online
7335,10,46.256,2025-12-08,Italiano Pizza,Phone
7336,7,37.01142857142857,2025-10-12,Wings (8 pcs),Phone
7337,5,55.224000000000004,2025-12-22,BBQ Chicken Pizza,Online
7338,7,43.65857142857143,2025-07-02,Farmhouse Classic Pizza,Phone
7339,7,42.61,2025-11-23,Soft Drink 1.25L,Online
7340,5,23.516,2025-07-17,Garlic Bread,Online
7341,4,39.4025,2025-11-29,Farmhouse Classic Pizza,Online
7342,3,27.293333333333333,2024-08-23,Cheesy Garlic Bread,Online
7343,9,55.17333333333333,2025-11-22,Caesar Salad,Online
7344,5,60.54600000000001,2025-11-18,Chicken Parmesan Pizza,Online
7345,6,48.105,2025-11-26,Cheesy Garlic Bread,Walk-in
7346,5,43.686,2025-06-09,Caesar Salad,Online
7347,6,61.748333333333335,2025-12-07,Cheesy Garlic Bread,Online
7348,4,28.515,2025-09-14,BBQ Chicken Pizza,Walk-in
7349,5,41.589999999999996,2025-03-19,Caesar Salad,Online
7350,5,32.662,2025-09-24,Wings (8 pcs),Phone
7351,9,38.03333333333333,2025-12-29,BBQ Chicken Pizza,Walk-in
7352,4,30.6525,2025-12-10,BBQ Chicken Pizza,Phone
7353,12,50.42333333333334,2025-10-24,BBQ Chicken Pizza,Phone
7354,1,71.96,2024-09-22,Margherita Pizza,Online
7355,7,41.26142857142857,2025-06-27,Margherita Pizza,Phone
7356,7,31.07,2025-10-05,Cheesy Garlic Bread,Walk-in
7357,2,45.574999999999996,2025-06-18,BBQ Chicken Pizza,Online
7358,6,58.48333333333333,2025-10-14,Cheesy Pepperoni Pizza,Online
7359,7,26.842857142857145,2025-12-09,Prawns Paradise Pizza,Online
7360,3,55.96666666666666,2024-11-28,Cheesy Garlic Bread,Walk-in
7361,7,56.83714285714286,2025-10-23,Meat Feast Pizza,Phone
7362,9,46.25555555555555,2025-10-25,Cheesy Pepperoni Pizza,Online
7363,3,64.87333333333333,2025-06-02,Chicken Parmesan Pizza,Online
7364,4,35.5,2024-10-28,Farmhouse Classic Pizza,Phone
7365,7,46.29142857142857,2025-12-03,BBQ Chicken Pizza,Phone
7366,6,57.00833333333333,2025-08-19,Chicken Parmesan Pizza,Online
7367,4,50.415,2025-12-03,BBQ Chicken Pizza,Walk-in
7368,1,59.97,2024-07-22,Vegetarian Classic Pizza,Walk-in
7369,3,26.13,2025-12-26,Meat Feast Pizza,Phone
7370,3,59.916666666666664,2025-02-22,BBQ Chicken Pizza,Online
7371,7,41.00285714285714,2025-07-27,Cheesy Pepperoni Pizza,Walk-in
7372,3,39.97333333333333,2025-08-02,Cheesy Garlic Bread,Phone
7373,6,45.61166666666667,2025-11-17,Caesar Salad,Phone
7374,7,45.175714285714285,2025-09-30,Pasta Carbonara,Online
7375,3,70.68333333333334,2024-11-27,BBQ Chicken Pizza,Online
7376,7,44.18285714285714,2025-10-15,Chicken Parmesan Pizza,Phone
7377,10,43.239,2025-10-31,Cheesy Pepperoni Pizza,Phone
7378,4,29.6575,2025-08-07,Caesar Salad,Online
7379,1,95.95,2024-12-27,Margherita Pizza,Online
7380,3,50.77333333333333,2024-08-20,Vegetarian Classic Pizza,Phone
7381,4,63.65,2025-09-06,Cheesy Garlic Bread,Phone
7382,4,39.5,2025-06-19,BBQ Chicken Pizza,Walk-in
7383,5,50.868,2025-10-28,Italiano Pizza,Online
7384,8,38.38625,2025-10-16,BBQ Chicken Pizza,Online
7385,3,34.723333333333336,2025-07-12,Prawns Paradise Pizza,Phone
7386,4,33.03,2025-09-09,Caesar Salad,Walk-in
7387,4,28.4025,2025-05-20,BBQ Chicken Pizza,Phone
7388,8,31.791249999999998,2025-09-20,Caesar Salad,Phone
7389,7,40.878571428571426,2025-10-19,Caesar Salad,Online
7390,5,37.958,2025-11-28,Cheesy Garlic Bread,Phone
7391,10,43.344,2025-12-24,Chicken Parmesan Pizza,Phone
7392,3,35.11,2024-10-24,Caesar Salad,Online
7393,4,59.93,2025-10-25,BBQ Chicken Pizza,Phone
7394,2,48.93,2025-08-11,BBQ Chicken Pizza,Phone
7395,6,54.16166666666666,2025-09-20,Margherita Pizza,Online
7396,9,35.24444444444444,2025-09-18,Italiano Pizza,Phone
7397,9,41.66,2025-12-04,Meat Feast Pizza,Walk-in
7398,6,41.526666666666664,2025-09-07,Vegetarian Classic Pizza,Online
7399,3,57.25333333333333,2025-02-22,Chicken Parmesan Pizza,Walk-in
7400,6,43.330000000000005,2025-10-04,BBQ Chicken Pizza,Walk-in
7401,5,61.372,2025-11-25,Cheesy Garlic Bread,Phone
7402,4,58.730000000000004,2025-11-10,BBQ Chicken Pizza,Online
7403,4,34.557500000000005,2025-04-21,Caesar Salad,Online
7404,5,35.71,2025-12-17,Pasta Carbonara,Phone
7405,4,60.2375,2025-07-22,Meat Feast Pizza,Walk-in
7406,7,37.621428571428574,2025-03-23,Soft Drink 1.25L,Walk-in
7407,6,46.98,2025-10-07,Cheesy Pepperoni Pizza,Walk-in
7408,5,60.129999999999995,2025-07-26,Chicken Parmesan Pizza,Phone
7409,5,42.568,2025-12-16,Cheesy Garlic Bread,Online
7410,3,30.05666666666667,2024-12-27,BBQ Chicken Pizza,Walk-in
7411,10,45.142,2025-06-05,Cheesy Pepperoni Pizza,Walk-in
7412,3,61.54,2025-04-05,Caesar Salad,Online
7413,4,59.910000000000004,2025-11-23,Wings (8 pcs),Walk-in
7414,1,23.97,2025-03-27,Soft Drink 1.25L,Online
7415,4,40.42,2025-10-23,BBQ Chicken Pizza,Phone
7416,2,50.375,2024-08-25,Italiano Pizza,Phone
7417,3,45.85,2025-09-24,Chicken Parmesan Pizza,Online
7418,4,45.3725,2024-09-19,Farmhouse Classic Pizza,Online
7419,8,41.04375,2025-12-10,Meat Feast Pizza,Phone
7420,8,44.40375,2025-09-26,BBQ Chicken Pizza,Online
7421,5,60.222,2025-08-15,Pasta Carbonara,Walk-in
7422,5,42.922000000000004,2025-09-19,BBQ Chicken Pizza,Online
7423,2,30.965,2024-03-14,Caesar Salad,Online
7424,4,61.33,2025-04-21,Cheesy Pepperoni Pizza,Online
7425,6,57.09166666666667,2025-10-03,BBQ Chicken Pizza,Phone
7426,5,47.056000000000004,2025-10-21,BBQ Chicken Pizza,Phone
7427,5,39.742000000000004,2025-08-04,Soft Drink 1.25L,Online
7428,6,32.28333333333333,2025-12-30,Caesar Salad,Online
7429,8,45.4925,2025-10-16,Caesar Salad,Phone
7430,9,39.37444444444444,2025-11-29,Farmhouse Classic Pizza,Online
7431,6,34.82333333333333,2025-07-06,Cheesy Pepperoni Pizza,Online
7432,4,35.17,2024-11-04,Margherita Pizza,Online
7433,10,41.053,2025-10-25,Pasta Carbonara,Online
7434,2,23.975,2025-02-25,Cheesy Garlic Bread,Online
7435,3,62.51666666666667,2025-09-08,Cheesy Pepperoni Pizza,Walk-in
7436,7,44.730000000000004,2025-09-25,Pasta Carbonara,Phone
7437,10,49.021,2025-12-01,Vegetarian Classic Pizza,Walk-in
7438,12,38.29416666666667,2025-12-02,Garlic Bread,Online
7439,6,54.82,2025-07-30,Cheesy Pepperoni Pizza,Online
7440,6,42.835,2025-05-21,Soft Drink 1.25L,Online
7441,6,71.38000000000001,2025-12-23,Italiano Pizza,Phone
7442,7,27.884285714285713,2025-07-13,Caesar Salad,Phone
7443,8,69.93,2025-09-22,Margherita Pizza,Phone
7444,4,48.425,2025-05-18,Chicken Parmesan Pizza,Phone
7445,8,49.43375,2025-08-29,BBQ Chicken Pizza,Walk-in
7446,6,36.836666666666666,2025-10-08,BBQ Chicken Pizza,Online
7447,3,29.44666666666667,2025-08-10,Garlic Bread,Online
7448,8,53.08375,2025-11-15,Italiano Pizza,Phone
7449,8,48.47,2025-12-14,BBQ Chicken Pizza,Phone
7450,5,53.641999999999996,2025-07-21,BBQ Chicken Pizza,Phone
7451,6,40.91166666666667,2025-05-22,Vegetarian Classic Pizza,Walk-in
7452,9,52.138888888888886,2025-09-09,Italiano Pizza,Online
7453,8,47.695,2025-12-14,BBQ Chicken Pizza,Phone
7454,8,40.4825,2025-12-20,BBQ Chicken Pizza,Online
7455,7,34.432857142857145,2025-06-20,Prawns Paradise Pizza,Walk-in
7456,12,49.94916666666666,2025-11-09,Margherita Pizza,Online
7457,5,50.146,2025-10-11,Vegetarian Classic Pizza,Online
7458,3,52.13333333333333,2025-12-12,Cheesy Pepperoni Pizza,Phone
7459,7,44.784285714285716,2025-08-04,Caesar Salad,Online
7460,4,51.4275,2025-10-07,BBQ Chicken Pizza,Phone
7461,10,48.626,2025-09-28,Cheesy Pepperoni Pizza,Phone
7462,9,51.53777777777778,2025-10-04,BBQ Chicken Pizza,Online
7463,6,41.64333333333334,2025-09-29,Cheesy Garlic Bread,Phone
7464,7,44.892857142857146,2025-05-28,Prawns Paradise Pizza,Online
7465,6,53.26499999999999,2025-11-16,Cheesy Garlic Bread,Walk-in
7466,7,47.56142857142857,2025-09-23,Spicy Chicken Pizza,Online
7467,6,53.01,2025-11-13,BBQ Chicken Pizza,Walk-in
7468,4,38.2225,2025-08-18,Chicken Parmesan Pizza,Online
7469,4,38.94,2025-05-22,Italiano Pizza,Phone
7470,2,18.985,2024-09-25,Caesar Salad,Online
7471,5,47.202000000000005,2025-11-02,Margherita Pizza,Phone
7472,4,25.880000000000003,2025-06-06,Caesar Salad,Walk-in
7473,4,21.725,2025-08-09,Soft Drink 1.25L,Online
7474,10,45.495,2025-11-28,Cheesy Garlic Bread,Phone
7475,6,34.27333333333333,2025-11-19,Cheesy Pepperoni Pizza,Phone
7476,6,32.605,2024-12-12,BBQ Chicken Pizza,Online
7477,8,56.29,2025-10-21,Cheesy Pepperoni Pizza,Online
7478,4,28.925,2025-07-12,Cheesy Garlic Bread,Online
7479,9,32.733333333333334,2025-11-01,Cheesy Garlic Bread,Walk-in
7480,7,42.674285714285716,2025-09-02,Spicy Chicken Pizza,Online
7481,7,54.24428571428571,2025-11-26,Farmhouse Classic Pizza,Phone
7482,7,47.44571428571429,2025-06-25,Vegetarian Classic Pizza,Walk-in
7483,9,36.95111111111111,2025-11-12,Chicken Parmesan Pizza,Walk-in
7484,11,54.3109090909091,2025-11-26,Margherita Pizza,Online
7485,7,56.90857142857143,2025-09-06,Cheesy Pepperoni Pizza,Online
7486,7,28.26571428571429,2025-06-30,Garlic Bread,Online
7487,5,42.15,2025-04-17,BBQ Chicken Pizza,Phone
7488,10,43.796,2025-09-08,BBQ Chicken Pizza,Phone
7489,10,46.156,2025-10-19,Caesar Salad,Online
7490,3,50.25333333333333,2025-10-06,Caesar Salad,Online
7491,8,70.7825,2025-12-02,Farmhouse Classic Pizza,Phone
7492,7,29.46142857142857,2025-11-12,Meat Feast Pizza,Phone
7493,3,71.48333333333333,2025-07-07,Cheesy Pepperoni Pizza,Online
7494,11,42.308181818181815,2025-12-14,BBQ Chicken Pizza,Online
7495,4,31.9775,2025-06-06,Garlic Bread,Phone
7496,13,54.59307692307693,2025-12-13,Farmhouse Classic Pizza,Walk-in
7497,6,52.35833333333333,2025-08-16,Caesar Salad,Online
7498,5,77.592,2025-12-17,Italiano Pizza,Online
7499,6,46.605,2025-09-29,Chicken Parmesan Pizza,Walk-in
7500,5,48.79,2024-10-31,Pasta Carbonara,Online
7501,6,31.028333333333336,2025-12-24,Soft Drink 1.25L,Walk-in
7502,5,42.124,2025-03-01,Pasta Carbonara,Phone
7503,1,47.98,2025-10-17,Margherita Pizza,Walk-in
7504,4,28.185,2025-10-19,BBQ Chicken Pizza,Phone
7505,7,72.9,2025-12-25,Cheesy Pepperoni Pizza,Online
7506,6,32.82833333333333,2025-06-07,Garlic Bread,Online
7507,3,38.36000000000001,2025-08-31,Cheesy Garlic Bread,Online
7508,8,49.05125,2025-08-28,Cheesy Garlic Bread,Online
7509,6,40.906666666666666,2025-03-17,Caesar Salad,Online
7510,7,43.199999999999996,2025-12-30,Caesar Salad,Online
7511,6,54.35833333333333,2025-05-15,Caesar Salad,Online
7512,6,23.831666666666667,2025-09-27,Caesar Salad,Walk-in
7513,7,32.06285714285714,2025-10-06,Meat Feast Pizza,Walk-in
7514,9,48.00555555555556,2025-09-17,Farmhouse Classic Pizza,Online
7515,8,56.465,2025-08-22,Meat Feast Pizza,Walk-in
7516,5,39.55800000000001,2025-12-20,Italiano Pizza,Phone
7517,4,61.169999999999995,2025-08-08,Vegetarian Classic Pizza,Walk-in
7518,4,56.01,2025-10-16,Italiano Pizza,Walk-in
7519,8,45.31125,2025-12-03,Cheesy Garlic Bread,Online
7520,4,42.69,2025-05-28,Caesar Salad,Online
7521,10,30.169,2025-12-15,Garlic Bread,Online
7522,6,39.855,2025-11-29,Cheesy Garlic Bread,Online
7523,6,50.70666666666667,2025-07-06,Cheesy Pepperoni Pizza,Phone
7524,8,39.84375,2025-07-25,Caesar Salad,Phone
7525,4,58.2525,2025-08-10,Cheesy Pepperoni Pizza,Phone
7526,6,57.775,2025-03-29,Caesar Salad,Online
7527,6,51.574999999999996,2025-10-31,Farmhouse Classic Pizza,Online
7528,3,62.92666666666667,2025-08-13,Italiano Pizza,Online
7529,6,62.32333333333333,2025-12-30,Margherita Pizza,Online
7530,8,47.77875,2025-09-22,Caesar Salad,Online
7531,7,44.99142857142857,2025-11-20,Pasta Carbonara,Phone
7532,6,49.903333333333336,2025-11-06,Cheesy Pepperoni Pizza,Online
